id,created_at,user_screen_name,user_location,user_description,full_text
1536608464008454146,2022-06-14 07:16:21+00:00,gaiapunk, Cascadia 🌊 🌲🏔️ 💙💛,"Senior BD and Growth Manager | Avid cyclist | Webflow Designer | Enjoys making art, dancing & #permaculture design","RT @trevsaucy: 100 year flood in Red Lodge, Montana #flood #montana #naturaldisaster https://t.co/ogD52EXBXt"
1536592247671889922,2022-06-14 06:11:55+00:00,SabitaRKC,,I'm an Indian Woman,"RT @thevisionmax: Intense rains to hit NE again, conditions likely to worsen on June 8, 9

#northeastindia #assam #floods #viral #news #ass…"
1536577600394362881,2022-06-14 05:13:42+00:00,buddystone,Own Private Idaho,"I support a free and skeptical press
Idaho dazed. Get #vaccinated 💉
#Navy #veteran - peace ☮ #BLM
Biden won, get over it!
🇺🇸 🏳️‍🌈 🌏🖋😷
🇺🇦","RT @trevsaucy: More flooding in Red Lodge, Montana #yellowstone #flooding #naturaldisaster #montana https://t.co/2LH1LOKASX"
1536573379368472577,2022-06-14 04:56:56+00:00,liminalfool,"Washington, USA",| 22 | its called chaos bby,"RT @trevsaucy: More flooding in Red Lodge, Montana #yellowstone #flooding #naturaldisaster #montana https://t.co/2LH1LOKASX"
1536570974107074560,2022-06-14 04:47:22+00:00,uber_enigmatic,Laniakea Supercluster,“We're All Just Walking Each Other Home” - Ram Dass 🚶‍♀️💓🚶‍♀️,"RT @trevsaucy: More flooding in Red Lodge, Montana #yellowstone #flooding #naturaldisaster #montana https://t.co/2LH1LOKASX"
1536570634339291136,2022-06-14 04:46:01+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,"RT @trevsaucy: More flooding in Red Lodge, Montana #yellowstone #flooding #naturaldisaster #montana https://t.co/2LH1LOKASX"
1536567228375654400,2022-06-14 04:32:29+00:00,mboboye,,,"RT @lionsclubsIrl: Lions Clubs International Foundation's Campaign 100
The equivalent of $100 provides immediate relief to 4 people in the…"
1536566214004092928,2022-06-14 04:28:28+00:00,med_mederos,,,"RT @trevsaucy: More flooding in Red Lodge, Montana #yellowstone #flooding #naturaldisaster #montana https://t.co/2LH1LOKASX"
1536566151764926465,2022-06-14 04:28:13+00:00,MambaMike13,,"Interested in natural disasters, astronomy, history, science, and many more subjects.","RT @trevsaucy: More flooding in Red Lodge, Montana #yellowstone #flooding #naturaldisaster #montana https://t.co/2LH1LOKASX"
1536565677326184448,2022-06-14 04:26:20+00:00,nameminthamin,,"周震南 | GOT7 | R1SE | INTO1 | TMD | Make my wish come true , jisongjaebum 🔝igot7 n stay 💙🐟🐬💧❄🎐🏊✈ #น่องมิ้นรีวิวกดบัตร #น่องอัพเดท #น่องรีวิว","RT @trevsaucy: More flooding in Red Lodge, Montana #yellowstone #flooding #naturaldisaster #montana https://t.co/2LH1LOKASX"
1536564464056537088,2022-06-14 04:21:30+00:00,trevsaucy,,,"More flooding in Red Lodge, Montana #yellowstone #flooding #naturaldisaster #montana https://t.co/2LH1LOKASX"
1536563086961803264,2022-06-14 04:16:02+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,"RT @Pranyas_Trust: ❤️Special thanks to 
▪️20 Battalion CRPF, Diphu Assam
▪️Assam Police
For helping us out with the entire distribution pro…"
1536562104857047040,2022-06-14 04:12:08+00:00,Pranyas_Trust,,Non Government Organization,"❤️Special thanks to 
▪️20 Battalion CRPF, Diphu Assam
▪️Assam Police
For helping us out with the entire distribution process

#assam #assamflood #flood #landslide #naturaldisaster #relief #campaign #pranyasempowers #pranyas https://t.co/X3MT0dLrf0"
1536541203201609730,2022-06-14 02:49:05+00:00,TKW406,,Montana born & raised. I go places & do stuff. Husband to my wife. Father to our kids. Love my country.  #Proud2B1337,"RT @trevsaucy: 100 year flood in Red Lodge, Montana #flood #montana #naturaldisaster https://t.co/ogD52EXBXt"
1536537329891958789,2022-06-14 02:33:41+00:00,BVaags,Canada ,"🇨🇦 🇳🇱 🇨🇦  former #MCL #HonourGuard🎺 #USMC, #Bullterriers,  support all 🚔🚒🚑🎖️& 🇮🇱","RT @trevsaucy: 100 year flood in Red Lodge, Montana #flood #montana #naturaldisaster https://t.co/ogD52EXBXt"
1536532886609924098,2022-06-14 02:16:02+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,"RT @trevsaucy: 100 year flood in Red Lodge, Montana #flood #montana #naturaldisaster https://t.co/ogD52EXBXt"
1536528706172116992,2022-06-14 01:59:25+00:00,trevsaucy,,,"100 year flood in Red Lodge, Montana #flood #montana #naturaldisaster https://t.co/ogD52EXBXt"
1536525335407255552,2022-06-14 01:46:01+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,"RT @breaknlinks: Yellowstone National Park closes due to flooding and mudslides
#YellowstoneTV #YellowstoneNationalPark #nationalparks #Nat…"
1536524826298286080,2022-06-14 01:44:00+00:00,breaknlinks,United States,Media for all- Across the globe,"Yellowstone National Park closes due to flooding and mudslides
#YellowstoneTV #YellowstoneNationalPark #nationalparks #NationalPark #montanaflooding #idahobit #Wyoming #flooding #Naturaldisaster #BreakingNews #Breakfaststory 
https://t.co/ZDVLUYRAvu"
1536474239150215168,2022-06-13 22:22:59+00:00,HorstLion,around the world ,My life belong the Lions Club WE SERVE.       All photos and contributions are Registered ® and protected by Copyright ©.  Except retweet posts from other Twitt,"RT @lionsclubsIrl: Lions Clubs International Foundation's Campaign 100
The equivalent of $100 provides immediate relief to 4 people in the…"
1536427190912417792,2022-06-13 19:16:02+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,RT @raiznerslania: New four-year @NSF grant will allow @UHawaiiNews scientist to examine how #tsunami debris can increase wave force: https…
1536424431085662208,2022-06-13 19:05:04+00:00,raiznerslania,"Houston, TX",,New four-year @NSF grant will allow @UHawaiiNews scientist to examine how #tsunami debris can increase wave force: https://t.co/Mm2s1k6mF4 #Hawaii #NaturalDisaster #UHohana https://t.co/w3SRbTa0iv
1536362005971476480,2022-06-13 14:57:01+00:00,Kumiorthopod,,Live life,"RT @lionsclubsIrl: Lions Clubs International Foundation's Campaign 100
The equivalent of $100 provides immediate relief to 4 people in the…"
1536351693952122881,2022-06-13 14:16:02+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,"RT @JoyceBone: By now we know that microgrids are all the buzz. Here are the basics.

#microgridmonday #renewables #sustainableenergy #basi…"
1536345101902876679,2022-06-13 13:49:50+00:00,JoyceBone,"Atlanta, Georgia 30092 USA","Co-founder and President of @SolMicroGrid. Where the grid is the problem, we are the solution. ""Be the change you want to see in the world."" - Ghandi","By now we know that microgrids are all the buzz. Here are the basics.

#microgridmonday #renewables #sustainableenergy #basis #poweron #naturaldisaster #protection #peaceofmind #environmentalstewardship https://t.co/4dYMtyLn25"
1536311783509528577,2022-06-13 11:37:27+00:00,gert_parke,"Vernon, British Columbia",A proud member of Vernon Lions Club. Melvin Jones Fellowship recipient. Receiver & giver of support. Let’s all be a positive light for others. Peace.,"RT @lionsclubsIrl: Lions Clubs International Foundation's Campaign 100
The equivalent of $100 provides immediate relief to 4 people in the…"
1536306395175342085,2022-06-13 11:16:02+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,"RT @lionsclubsIrl: Lions Clubs International Foundation's Campaign 100
The equivalent of $100 provides immediate relief to 4 people in the…"
1536306152807583745,2022-06-13 11:15:04+00:00,lionsclubsIrl,Ireland,"A global volunteer group serving your local #Community - fundraising, community work and support - #WeServe","Lions Clubs International Foundation's Campaign 100
The equivalent of $100 provides immediate relief to 4 people in the wake of a natural disaster.
https://t.co/PfJN8DWhhP
#WeServe #KindnessMatters #LionsClubs #LCIF #EmpoweringService #Campaign100 #NaturalDisaster #DisasterRelief https://t.co/8WFHAy9Chm"
1536283745820499968,2022-06-13 09:46:02+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,"RT @jomaher: NEW ARTICLE PUBLISHED IN DYNA: SIMULATION OF THE LEVEL OF PREPAREDNESS IN A FUTURE #NaturalDisaster. CASE STUDY #FILOMENA
http…"
1536280493485957122,2022-06-13 09:33:07+00:00,jomaher,Spain,Life - Engineering = Science Fiction,"NEW ARTICLE PUBLISHED IN DYNA: SIMULATION OF THE LEVEL OF PREPAREDNESS IN A FUTURE #NaturalDisaster. CASE STUDY #FILOMENA
https://t.co/I7RuHYINWJ https://t.co/5bZUvOgYvd"
1536268137657769987,2022-06-13 08:44:01+00:00,RClubIsiolo,,"The club is based in Isiolo with a Motto ""Service Above Self"" aiming to improve livelihoods in the Northern ASAL region","RT @lionsclubsIrl: Lions Clubs International Foundation's Campaign 100
The equivalent of $100 provides immediate relief to 4 people in the…"
1536261096469938177,2022-06-13 08:16:02+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,"RT @lionsclubsIrl: Lions Clubs International Foundation's Campaign 100
The equivalent of $100 provides immediate relief to 4 people in the…"
1536253800947888128,2022-06-13 07:47:03+00:00,lionsclubsIrl,Ireland,"A global volunteer group serving your local #Community - fundraising, community work and support - #WeServe","Lions Clubs International Foundation's Campaign 100
The equivalent of $100 provides immediate relief to 4 people in the wake of a natural disaster.
https://t.co/PfJN8DWhhP
#WeServe #KindnessMatters #LionsClubs #LCIF #EmpoweringService #Campaign100 #NaturalDisaster #DisasterRelief https://t.co/3OdEXYE4k4"
1536230065930764288,2022-06-13 06:12:44+00:00,cool_flute,paradise,"healing the world, no terrorism, drugs, racism or hate crime on this planet at all, make love not war, love is the best religion to follow.","RT @insight_better: There was an earthquake in Tura, Meghalaya, last night. Hope all you North-East people are safe? 🤔

#earthquake
#Meghal…"
1536229920803680258,2022-06-13 06:12:09+00:00,cool_flute,paradise,"healing the world, no terrorism, drugs, racism or hate crime on this planet at all, make love not war, love is the best religion to follow.","RT @hWoOfficialPage: 🔵⚫️🟡 #hWoRemembers 🔵⚫️🟡

Please join the #hWo in remembering the late great John Tenta #Earthquake who sadly passed aw…"
1536223348870549505,2022-06-13 05:46:02+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,"RT @insight_better: There was an earthquake in Tura, Meghalaya, last night. Hope all you North-East people are safe? 🤔

#earthquake
#Meghal…"
1536221729395048448,2022-06-13 05:39:36+00:00,insight_better,"Bengaluru, India",Content Creator. Digital Marketer. SEO Consultant. Authentic News Presenter & A Keen Observer of All that is happening Around.,"There was an earthquake in Tura, Meghalaya, last night. Hope all you North-East people are safe? 🤔

#earthquake
#Meghalaya 
#NaturalDisaster
#SAFe 
#calamity 
#India 
#Hope 
#NorthEast #awareness"
1536187205567524864,2022-06-13 03:22:25+00:00,jjeology,Malaysia,Adviser @ Kenanga Investors Berhad - licensed by FIMM.  Contact me at: https://t.co/D9WOW6D9ma,RT @malaymail: Miri Fire and Rescue Department (Bomba) acting chief Ahmad Nizam Sapaiee said however the situation remained under control a…
1536185597014032384,2022-06-13 03:16:01+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,RT @malaymail: Miri Fire and Rescue Department (Bomba) acting chief Ahmad Nizam Sapaiee said however the situation remained under control a…
1536185445226147840,2022-06-13 03:15:25+00:00,malaymail,Malaysia,"Since 1896. Giving Malaysians the news of the day as it happens, whether in the field of politics or lifestyle.","Miri Fire and Rescue Department (Bomba) acting chief Ahmad Nizam Sapaiee said however the situation remained under control and no evacuation was needed thus far.

#Floods #Banjir #Miri #Malaysia #News #Environment #NaturalDisaster https://t.co/ZF7RituSpG"
1536052236014473216,2022-06-12 18:26:06+00:00,MixIntelligence,worldwide,Artificial Intelligence for Business - News channel on social media. #AI #ML #DL #CognitiveComputing #RPA #Automation,"Rt @wef 
What causes a tsunami? An ocean scientist explains the physics of these destructive waves https://t.co/dxhoNaTv00 #Tsunami #NaturalDisaster https://t.co/7y7OrbbwxO"
1536048841447067648,2022-06-12 18:12:36+00:00,Mr_589_,"Benahavís, España",Your Pilot in Digital Assets #UNBANKYOURSELF 🕰🔥🔥🔥🔥🔥🏰👑💎🙌🇪🇸,"RT @Vikezmedia: By @Reuters 
“A wildfire in mountains in southern Spain has forced the evacuation of 2,000 people from the town of Benahavi…"
1535921356323401729,2022-06-12 09:46:02+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,"RT @DomesticatedCom: Do you live in areas prone to natural disasters such as floods, tornados, or earthquakes? If that’s the case, you like…"
1535918591526195200,2022-06-12 09:35:02+00:00,DomesticatedCom,,DomesticatedCompanion was created for pet lovers by pet lovers. We aim to be a good source of information and articles about your beloved pet.,"Do you live in areas prone to natural disasters such as floods, tornados, or earthquakes? If that’s the case, you likely already have an emergency plan in advance should disaster suddenly ... https://t.co/GWsuVLHJIU #naturaldisaster #pets #prepyourpet https://t.co/rk2D0UClr9"
1535347725679706113,2022-06-10 19:46:37+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,"RT @Awixy2: Flooding in Dashkesan, Azerbaijan: damaged roads, electricity, communications infrastructure and property in several villages,…"
1535347575976501248,2022-06-10 19:46:02+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,RT @raiznerslania: Ways you can properly prepare and plan ahead for #NaturalDisaster activity: https://t.co/zozkOtDvZW #disaster #SevereWea…
1535346070540132353,2022-06-10 19:40:03+00:00,raiznerslania,"Houston, TX",,Ways you can properly prepare and plan ahead for #NaturalDisaster activity: https://t.co/zozkOtDvZW #disaster #SevereWeather https://t.co/8T0onEFVQW
1535344167941033984,2022-06-10 19:32:29+00:00,Awixy2,Nigeria,"News and media,
Information technology
personal blog","Flooding in Dashkesan, Azerbaijan: damaged roads, electricity, communications infrastructure and property in several villages, destroyed bridges. #flooding #Azerbaijan #naturaldisaster https://t.co/wi37ceOb7B"
1535317377054822400,2022-06-10 17:46:02+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,"RT @curiosityfeeds1: Here's the real REASON Why VOLCANOES Erupt? 

#volcanoes  #disasters #nature #naturaldisaster #volcano #lava #magma #e…"
1535312777257988096,2022-06-10 17:27:45+00:00,curiosityfeeds1,,"Generalizing Science, Technology, Nature & Future With Curiosity ( just for you )","Here's the real REASON Why VOLCANOES Erupt? 

#volcanoes  #disasters #nature #naturaldisaster #volcano #lava #magma #earth #volcaniceruptions https://t.co/jIrV5ni8BE"
1535272081956519937,2022-06-10 14:46:02+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,RT @travelwithcap: During an explosion you must think quickly. Read our tips so that you are prepared should the event ever arises! Read th…
1535267291289358337,2022-06-10 14:27:00+00:00,travelwithcap,Worldwide ,"Offering you 24/7 Live Assistance while traveling internationally 🌴
Share where you #TravelWithCAP 
Questions? Send us a DM📧","During an explosion you must think quickly. Read our tips so that you are prepared should the event ever arises! Read them at https://t.co/pgJErcCO3k

#TravelWithCAP #Danger #Adventure #Travel #StaySafe #FocusPoint #Explosion #NaturalDisaster https://t.co/GukYbAPFwo"
1535264622500003842,2022-06-10 14:16:24+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,RT @WCO_OMD: The WCO COVID-19 Project conducts a workshop for Cameroon Customs 🇨🇲 on the role of Customs in disaster management and supply…
1535258502595334144,2022-06-10 13:52:05+00:00,WCO_OMD,"Brussels, Belgium","The #WCO is the only intergovernmental organisation exclusively focused on Customs matters - Supply Chain Security, Trade Facilitation and Capacity Building.","The WCO COVID-19 Project conducts a workshop for Cameroon Customs 🇨🇲 on the role of Customs in disaster management and supply chain continuity
➡️ https://t.co/3S12GNJOIe

#WCO #Customs #COVID19 #NaturalDisaster @customscm https://t.co/xfEeAvb0kb"
1535136184543891457,2022-06-10 05:46:02+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,"RT @KoshiOnline: Two dead bodies recovered from collapsed road site in Tanahun
#Monsoon #Rain #Floods #Tanahun #NaturalDisaster #Nepal 
htt…"
1535129693669978113,2022-06-10 05:20:14+00:00,KoshiOnline,Nepal,,"Two dead bodies recovered from collapsed road site in Tanahun
#Monsoon #Rain #Floods #Tanahun #NaturalDisaster #Nepal 
https://t.co/gYJW9ugVcV"
1535015389536608257,2022-06-09 21:46:02+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,"RT @Vikezmedia: By @Reuters 
“A wildfire in mountains in southern Spain has forced the evacuation of 2,000 people from the town of Benahavi…"
1535013501562851328,2022-06-09 21:38:32+00:00,Vikezmedia,"San Jose, CA ","Bring you #news all over the world that would change the way you think about #life, #society, #technology, and #business.","By @Reuters 
“A wildfire in mountains in southern Spain has forced the evacuation of 2,000 people from the town of Benahavis and injured three firefighters” #Spain #EU 
#VIKEZ #news #wildfire #fire #tech
#naturaldisaster #Europe #summer 
https://t.co/Ks3Zq4n4Vl"
1534986965199863835,2022-06-09 19:53:05+00:00,moisemathe1,,"photographe,caméraman,monteur,retouche",RT @eko_omobola: The aftermath of Vaia (storm Adrian). This was an intense Mediterranean #storm in 2018 that caused devastating damage to t…
1534961296365473797,2022-06-09 18:11:05+00:00,AfricaInstitut2,🇮🇪Ireland,Education about Africa; Telling Africa’s Story through the Voices of Africans & ‘Friends of Africa’. Supporting the African Studies Association in Ireland,RT @eko_omobola: The aftermath of Vaia (storm Adrian). This was an intense Mediterranean #storm in 2018 that caused devastating damage to t…
1534924788967387137,2022-06-09 15:46:01+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,"RT @karwac: The sixth meeting of the ITU/WMO/UNEP Focus Group on #ai for #naturaldisaster management has just concluded! 
I was honored to…"
1534921146537152512,2022-06-09 15:31:33+00:00,karwac,West Shokan NY USA,"Engineer & citizen scientist passionate about solving problems #goodtechibm Digital UX, AI, Cloud, CSR volunteer Risk Insights Buy@IBM @AshokanAdventur by night","The sixth meeting of the ITU/WMO/UNEP Focus Group on #ai for #naturaldisaster management has just concluded! 
I was honored to participate and to finally meet many of the leaders in #AI4NDM from around the world that I have had the chance to work with ove…https://t.co/1KIrnbWJe0"
1534917241732481026,2022-06-09 15:16:02+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,RT @NIST_Events: Did you miss the June 2nd  informational webcast on Disaster Resilience Research Grants? The on-demand video includes a di…
1534909841898188800,2022-06-09 14:46:38+00:00,NIST_Events,"Gaithersburg, MD ; Boulder, CO",Official account for conferences and events from the National Institute of Standards and Technology (@NIST).,Did you miss the June 2nd  informational webcast on Disaster Resilience Research Grants? The on-demand video includes a discussion about the Disaster Resilience Research Grant (DRRG) program and a Q&amp;A session about the solicitation. https://t.co/pqiHMg1LRG #NaturalDisaster
1534902142053523456,2022-06-09 14:16:02+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,RT @MarkLedlow: Ledlow Security Group is there to provide whatever assistance needed. Reach out to Ledlow Security Group Operations at 818-…
1534898674215550977,2022-06-09 14:02:15+00:00,emergencysewa,Earth,"Retweeting Tweets with #emergency tag.
If anybody lives close to them try to help them.
follow to maximize the reach.

Managed by - @yashkumarspeak",RT @MarkLedlow: Ledlow Security Group is there to provide whatever assistance needed. Reach out to Ledlow Security Group Operations at 818-…
1534898651922935809,2022-06-09 14:02:10+00:00,MarkLedlow,,Host of #TheFearlessMindset Podcast Marine Corps Veteran Subscribe to our show today. To listen to our Veterans Ukraine stories.,"Ledlow Security Group is there to provide whatever assistance needed. Reach out to Ledlow Security Group Operations at 818-515-5403 or marcbeeson@ledlowsecurity.com
#disasterresponse #hurricane #emergencyresponse #emergency #naturaldisaster #texas #gulfcoast #Florida #alabama https://t.co/uWiQFiuLvT"
1534894590351794177,2022-06-09 13:46:01+00:00,1nmemoriam,"Berlin, Germany",Monitor Natural disaster related twitter activity to feed In Memoriam interactive installation,"RT @prospectsagents: According to Freshbooks, Wind and Hail have been the most common insurance claims filed from businesses over the years…"
1534892933127630848,2022-06-09 13:39:26+00:00,prospectsagents,"New York, US",ProspectForAgents deals in different insurance and other verticals providing quality leads programs for insurance agents. We are actually into fresh leads!,"According to Freshbooks, Wind and Hail have been the most common insurance claims filed from businesses over the years. Now you know what your business minded clients are looking for!

#Wind #Hail #Naturaldisaster #Disaster https://t.co/Y3fMq7HNPy"
1534865414081376256,2022-06-09 11:50:05+00:00,BhupenSingha00,India,❤️🇮🇳,"RT @Khyal26: Massive #ForestFire near #Shimla.
Pic: Deepak Sansta
#NaturalDisaster #Manmadedisaster #Himachal https://t.co/mnV3vvNUV0"
1534854907689422848,2022-06-09 11:08:20+00:00,SKobus01,"Tkaronto / Toronto, Canada ","Here for a reason, not for a long time. My core values are Wisdom, Benevolence & Courage","[Erdogan, Khan]: #floods are the 2nd most common type of #NaturalDisaster in Turkey. If [Emmanuel Macron, François Legault] think #indigenous knowledge is ""Cancel Culture,"" their paternalism will drown them. 

https://t.co/SC1JP40vLZ"
